time,open,high,low,close,"INDIAVIX, NSE: Open","INDIAVIX, NSE: High","INDIAVIX, NSE: Low","INDIAVIX, NSE: Close",Volume,Volume MA
1538538300,10982.7,10989.05,10843.75,10858.25,16.834999,18.647499,15.575,18.1175,NaN,NaN
1538624700,10754.7,10754.7,10547.25,10599.25,18.1175,19.684999,17.485001,18.915001,NaN,NaN
1538711100,10514.1,10540.65,10261.9,10316.45,18.915001,20.4825,18.452499,19.7325,NaN,NaN
1538970300,10310.15,10398.35,10198.4,10348.05,19.7325,21.764999,18.477501,20.147499,NaN,NaN
1539056700,10390.3,10397.6,10279.35,10301.05,20.147499,20.3575,17.469999,19.754999,NaN,NaN
1539143100,10331.85,10482.35,10318.25,10460.1,19.754999,19.754999,17.725,17.907499,NaN,NaN
1539229500,10169.8,10335.95,10138.6,10234.65,17.907499,20.844999,17.627501,20.547501,NaN,NaN
1539315900,10331.55,10492.45,10322.15,10472.5,20.547501,20.547501,16.672501,18.627501,NaN,NaN
1539575100,10524.2,10526.3,10410.15,10512.5,18.627501,19.8225,15.9825,18.885,NaN,NaN
1539661500,10550.15,10604.9,10525.3,10584.75,18.885,18.885,14.28,17.372499,NaN,NaN
1539747900,10688.7,10710.15,10436.45,10453.05,17.372499,18.202499,14.8425,17.98,NaN,NaN
1539920700,10339.7,10380.1,10249.6,10303.55,17.98,20.0525,17.4475,19.7875,NaN,NaN
1540179900,10405.85,10408.55,10224,10245.25,19.7875,21.672501,17.08,21.3575,NaN,NaN
1540266300,10152.6,10222.1,10102.35,10146.8,21.3575,22.3475,18.762501,19.0375,NaN,NaN
1540352700,10278.15,10290.65,10126.7,10224.75,19.0375,19.809999,17.7125,18.879999,NaN,NaN
1540439100,10135.05,10166.6,10079.3,10124.9,18.879999,20.33,18.497499,18.9625,NaN,NaN
1540525500,10122.35,10128.85,10004.55,10030,18.9625,21.040001,18.66,19.2325,NaN,NaN
1540784700,10078.1,10275.3,10020.35,10250.85,19.2325,20.8125,19.2325,19.825001,NaN,NaN
1540871100,10239.4,10285.1,10175.35,10198.4,19.825001,20.772499,19.549999,20.502501,NaN,NaN
1540957500,10209.55,10396,10105.1,10386.6,20.502501,22.815001,19.575001,19.797501,NaN,NaN
1541043900,10441.7,10441.9,10341.9,10380.45,19.797501,20.129999,18.897499,19.192499,NaN,NaN
1541130300,10462.3,10606.95,10457.7,10553,19.192499,19.192499,17.485001,18.23,NaN,NaN
1541389500,10558.75,10558.8,10477,10524,18.23,19.8225,17.735001,19.4825,NaN,NaN
1541475900,10552,10600.25,10491.45,10530,19.4825,19.4825,16.18,18.504999,NaN,NaN
1541562300,10614.45,10616.45,10582.3,10598.4,18.504999,18.504999,16.809999,17.877501,NaN,NaN
1541735100,10614.7,10619.55,10544.85,10585.2,17.877501,18.754999,16.754999,17.764999,NaN,NaN
1541994300,10607.8,10645.5,10464.05,10482.2,17.764999,19.4625,16.475,19.3675,NaN,NaN
1542080700,10451.9,10596.25,10440.55,10582.5,19.3675,19.684999,17.122499,18.695,NaN,NaN
1542167100,10634.9,10651.6,10532.7,10576.3,18.695,19.5075,14.77,18.825001,NaN,NaN
1542253500,10580.6,10646.5,10557.5,10616.7,18.825001,18.915001,15.4975,18.455,NaN,NaN
1542339900,10644,10695.15,10631.15,10682.2,18.455,18.8675,16.897499,18.35,NaN,NaN
1542599100,10731.25,10774.7,10688.8,10763.4,18.35,19.65,13.515,19.254999,NaN,NaN
1542685500,10740.1,10740.85,10640.85,10656.2,19.254999,19.647499,18.252501,19.254999,NaN,NaN
1542771900,10670.95,10671.3,10562.35,10600.05,19.327499,20.0975,15.54,19.555,NaN,NaN
1542858300,10612.65,10646.25,10512,10526.75,19.555,20.002501,17.0875,19.16,NaN,NaN
1543203900,10568.3,10637.8,10489.75,10628.6,19.16,20.5275,15.0175,20.4025,NaN,NaN
1543290300,10621.45,10695.15,10596.35,10685.6,20.4025,20.4025,16.605,18.315001,NaN,NaN
1543376700,10708.75,10757.8,10699.85,10728.85,18.315001,19.355,16.672501,17.959999,NaN,NaN
1543463100,10808.7,10883.05,10782.35,10858.7,17.959999,18.85,14.93,18.6975,NaN,NaN
1543549500,10892.1,10922.45,10835.1,10876.75,18.6975,19.915001,16.809999,19.1625,NaN,NaN
1543808700,10930.7,10941.2,10845.35,10883.75,19.1625,19.605,16.309999,18.2225,NaN,NaN
1543895100,10877.1,10890.95,10833.35,10869.5,18.2225,19.620001,16.905001,18.1075,NaN,NaN
1543981500,10820.45,10821.05,10747.95,10782.9,18.1075,18.827499,16.620001,18.389999,NaN,NaN
1544067900,10718.15,10722.65,10588.25,10601.15,18.389999,19.549999,15.91,19.305,NaN,NaN
1544154300,10644.8,10704.55,10599.35,10693.7,19.305,19.627501,15.9825,18.59,NaN,NaN
1544413500,10508.7,10558.85,10474.95,10488.45,18.59,20.645,16.889999,20.4375,NaN,NaN
1544499900,10350.05,10567.15,10333.85,10549.15,20.4375,20.4375,17.202499,17.945,NaN,NaN
1544586300,10591,10752.2,10560.8,10737.6,17.945,17.945,15.4175,15.81,NaN,NaN
1544672700,10810.75,10838.6,10749.5,10791.55,15.81,15.905,11.9125,15.55,NaN,NaN
1544759100,10784.5,10815.75,10752.1,10805.45,15.55,15.5975,12.6725,15.1575,NaN,NaN
1545018300,10853.2,10900.35,10844.85,10888.35,15.1575,15.9125,13.8675,14.54,NaN,NaN
1545104700,10850.9,10915.4,10819.1,10908.7,14.54,15.3125,11.9825,14.5775,NaN,NaN
1545191100,10930.55,10985.15,10928,10967.3,14.5775,14.865,11.87,14.66,NaN,NaN
1545277500,10885.2,10962.55,10880.05,10951.7,14.66,14.9175,13.72,14.3325,NaN,NaN
1545363900,10944.25,10963.65,10738.65,10754,14.3325,16.23,12.94,15.9925,NaN,NaN
1545623100,10780.9,10782.3,10649.25,10663.5,15.9925,17.1325,14.8975,15.75,NaN,NaN
1545795900,10635.45,10747.5,10534.55,10729.85,15.75,17.477501,14.8075,15.92,NaN,NaN
1545882300,10817.9,10834.2,10764.45,10779.8,15.92,16.375,12.5625,16.0725,NaN,NaN
1545968700,10820.95,10893.6,10817.15,10859.9,16.0725,16.0725,15.015,15.27,NaN,NaN
1546227900,10913.2,10923.55,10853.2,10862.55,15.27,16.1525,14.65,16,NaN,NaN
1546314300,10881.7,10923.6,10807.1,10910.1,16,16.4,15.15,15.325,NaN,NaN
1546400700,10868.85,10895.35,10735.05,10792.5,15.325,16.9475,14.8375,16.387501,NaN,NaN
1546487100,10796.8,10814.05,10661.25,10672.25,16.387501,17.147499,15.435,16.790001,NaN,NaN
1546573500,10699.7,10741.05,10628.65,10727.35,16.790001,16.9725,15.485,16.1625,NaN,NaN
1546832700,10804.85,10835.95,10750.15,10771.8,16.1625,16.455,15.3025,16.3025,NaN,NaN
1546919100,10786.25,10818.45,10733.25,10802.15,16.3025,16.5725,14.735,15.7,NaN,NaN
1547005500,10862.4,10870.4,10749.4,10855.15,15.7,16.3225,13.895,15.27,NaN,NaN
1547091900,10859.35,10859.35,10801.8,10821.6,15.27,15.6075,14.1475,15.345,NaN,NaN
1547178300,10834.75,10850.15,10739.4,10794.95,15.345,15.83,14.3625,15.3525,NaN,NaN
1547437500,10807,10808,10692.35,10737.6,15.3525,16.5525,15.3525,16.157499,NaN,NaN
1547523900,10777.55,10896.95,10777.55,10886.8,16.157499,16.157499,12.9925,15.5825,NaN,NaN
1547610300,10899.65,10928.15,10876.9,10890.3,15.5825,16.307501,12.8,16.077499,NaN,NaN
1547696700,10920.85,10930.65,10844.65,10905.2,16.077499,16.4275,12.9925,16.2425,NaN,NaN
1547783100,10914.85,10928.2,10852.2,10906.95,16.2425,16.905001,12.3075,16.6175,NaN,NaN
1548042300,10919.35,10987.45,10885.75,10961.85,16.6175,18.34,14.36,18.147499,NaN,NaN
1548128700,10949.8,10949.8,10864.15,10922.75,18.147499,18.4725,15.51,17.985001,NaN,NaN
1548215100,10931.05,10944.8,10811.95,10831.5,17.985001,18.2875,12.015,18.084999,NaN,NaN
1548301500,10844.05,10866.6,10798.65,10849.8,18.084999,18.377501,14.5425,17.434999,NaN,NaN
1548387900,10859.75,10931.7,10756.45,10780.55,17.434999,18.139999,14.365,17.690001,NaN,NaN
1548647100,10792.45,10804.45,10630.95,10661.55,17.690001,19.280001,14.5875,18.897499,NaN,NaN
1548733500,10653.7,10690.35,10583.65,10652.2,18.897499,19.795,18.040001,18.4275,NaN,NaN
1548819900,10702.25,10710.2,10612.85,10651.8,18.4275,18.4275,15.9775,17.85,NaN,NaN
1548906300,10690.55,10838.05,10678.55,10830.95,17.85,17.85,16.445,17.122499,NaN,NaN
1548992700,10851.35,10983.45,10813.45,10893.65,17.122499,17.184999,15.545,15.72,NaN,NaN
1549251900,10876.75,10927.9,10814.15,10912.25,15.72,16.452499,14.9675,15.7225,NaN,NaN
1549338300,10908.65,10956.7,10886.7,10934.35,15.7225,15.9775,14.605,15.78,NaN,NaN
1549424700,10965.1,11072.6,10962.7,11062.45,15.78,15.9725,12.8325,15.63,NaN,NaN
1549511100,11070.45,11118.1,11043.6,11069.4,15.63,16.2225,13.5975,15.435,NaN,NaN
1549597500,11023.5,11041.2,10925.45,10943.6,15.435,15.815,12.9675,15.5675,NaN,NaN
1549856700,10930.9,10930.9,10857.1,10888.8,15.5675,16.355,13.46,15.84,NaN,NaN
1549943100,10879.7,10910.9,10823.8,10831.4,15.84,15.975,13.23,15.75,NaN,NaN
1550029500,10870.55,10891.65,10772.1,10793.65,15.75,15.9025,11.81,15.73,NaN,NaN
1550115900,10786.1,10792.7,10718.75,10746.05,15.73,16.577499,12.09,15.7725,NaN,NaN
1550202300,10780.25,10785.75,10620.4,10724.4,15.7725,17.535,12.4475,16.459999,NaN,NaN
1550461500,10738.65,10759.9,10628.4,10640.95,16.459999,18.192499,11.85,18,NaN,NaN
1550547900,10636.7,10722.85,10585.65,10604.35,18,18.605,15.2575,18.467501,NaN,NaN
1550634300,10655.45,10752.7,10646.4,10735.45,18.467501,18.467501,15.2375,17.055,NaN,NaN
1550720700,10744.1,10808.85,10721.5,10789.85,17.055,17.172501,12.1275,16.0525,NaN,NaN
1550807100,10782.7,10801.55,10758.4,10791.65,16.0525,16.0525,12.315,15.45,NaN,NaN
1551066300,10813.25,10887.1,10788.05,10880.1,15.45,16.035,11.7,15.3575,NaN,NaN
1551152700,10775.3,10888.75,10729.3,10835.3,15.3575,18.0975,13.12,17.115,NaN,NaN
1551239100,10881.2,10939.7,10751.2,10806.65,17.115,19.977501,14.13,18.897499,NaN,NaN
1551325500,10865.7,10865.7,10784.85,10792.5,18.897499,18.897499,17.065001,18.2775,NaN,NaN
1551411900,10842.65,10877.9,10823.1,10863.5,18.2775,18.2775,15.895,16.275,NaN,NaN
1551757500,10864.85,10994.9,10817,10987.45,16.275,16.860001,15.45,15.6575,NaN,NaN
1551843900,11024.85,11062.3,10998.85,11053,15.6575,15.735,14.2875,15.61,NaN,NaN
1551930300,11077.95,11089.05,11027.1,11058.2,15.61,15.6875,14.3125,15.2925,NaN,NaN
1552016700,11038.85,11049,11008.95,11035.4,15.2925,15.4125,12.92,14.94,NaN,NaN
1552275900,11068.75,11180.9,11059.85,11168.05,14.94,15.38,13.67,14.895,NaN,NaN
1552362300,11231.35,11320.4,11227,11301.2,14.895,15.1975,13.84,15.0975,NaN,NaN
1552448700,11326.2,11352.3,11276.6,11341.7,15.0975,15.595,12.3,15.2775,NaN,NaN
1552535100,11382.5,11383.45,11313.75,11343.25,15.2775,15.5225,13.7625,15.15,NaN,NaN
1552621500,11376.85,11487,11370.8,11426.85,15.15,16.3925,11.845,15.865,NaN,NaN
1552880700,11473.85,11530.15,11412.5,11462.2,15.865,17.1875,14.2675,16.9,NaN,NaN
1552967100,11500.3,11543.85,11451.25,11532.4,16.9,17.1775,14.55,16.4925,NaN,NaN
1553053500,11553.35,11556.1,11503.1,11521.05,16.4925,16.4925,14.485,16.032499,NaN,NaN
1553226300,11549.2,11572.8,11434.55,11456.9,16.032499,16.805,12.675,16.275,NaN,NaN
1553485500,11395.65,11395.65,11311.6,11354.25,16.275,17.0275,14.2575,16.672501,NaN,NaN
1553571900,11375.2,11496.75,11352.45,11483.25,16.672501,16.672501,15.5175,16.485001,NaN,NaN
1553658300,11531.45,11546.2,11413,11445.05,16.485001,17.422501,14.545,17.047501,NaN,NaN
1553744700,11463.65,11588.5,11452.45,11570,17.047501,17.3325,15.75,16.6525,NaN,NaN
1553831100,11625.45,11630.35,11570.15,11623.9,16.6525,17.43,16.237499,17.184999,NaN,NaN
1554090300,11665.2,11738.1,11644.75,11669.15,17.184999,18.219999,17.184999,18.004999,NaN,NaN
1554176700,11711.55,11729.35,11655.85,11713.2,18.004999,18.5525,17.440001,18.0825,NaN,NaN
1554263100,11735.3,11761,11629.15,11643.95,18.0825,18.8825,17.290001,18.782499,NaN,NaN
1554349500,11660.2,11662.55,11559.2,11598,18.782499,19.325001,18.25,18.65,NaN,NaN
1554435900,11638.4,11689.65,11609.5,11665.95,18.65,19.075001,16.762501,18.3925,NaN,NaN
1554695100,11704.35,11710.3,11549.1,11604.5,18.3925,20.4575,18.3925,20.1525,NaN,NaN
1554781500,11612.05,11683.9,11569.7,11671.95,20.1525,20.6625,16.549999,20.280001,NaN,NaN
1554867900,11646.85,11680.05,11571.75,11584.3,20.280001,21.280001,18.700001,21.129999,NaN,NaN
1554954300,11592.55,11606.7,11550.55,11596.7,21.129999,21.34,19.4125,20.9575,NaN,NaN
1555040700,11612.85,11657.35,11578.8,11643.45,20.9575,21.3025,18.674999,20.997499,NaN,NaN
1555299900,11667,11704.6,11648.25,11690.35,20.997499,22.24,18.76,21.387501,NaN,NaN
1555386300,11736.2,11810.95,11731.55,11787.15,21.387501,21.885,19.672501,21.692499,NaN,NaN
1555559100,11856.15,11856.15,11738.5,11752.8,21.692499,23.045,18.5,22.735001,NaN,NaN
1555904700,11727.05,11727.05,11583.95,11594.45,22.735001,24.5625,20.407499,24.049999,NaN,NaN
1555991100,11612.95,11645.95,11564.8,11575.95,24.049999,26.317499,22.7775,24.645,NaN,NaN
1556077500,11601.5,11740.85,11578.85,11726.15,24.645,25.125,23.445,23.7125,NaN,NaN
1556163900,11735.7,11796.75,11624.3,11641.8,23.7125,25.535,22.727501,23.2325,NaN,NaN
1556250300,11683.75,11762.9,11661.75,11754.65,23.2325,23.9625,21.432501,21.717501,NaN,NaN
1556595900,11748.75,11756.25,11655.9,11748.15,21.717501,22.775,20.76,21.827499,NaN,NaN
1556768700,11725.55,11789.3,11699.55,11724.75,21.827499,23.264999,21.7675,22.9825,NaN,NaN
1556855100,11722.6,11770.9,11699.35,11712.25,22.9825,24.1525,21.0975,24.032499,NaN,NaN
1557114300,11605.8,11632.55,11571.35,11598.25,24.032499,27.834999,19.74,26.432501,NaN,NaN
1557200700,11651.5,11657.05,11484.45,11497.9,26.432501,26.809999,23.092501,26.477501,NaN,NaN
1557287100,11478.7,11479.1,11346.95,11359.45,26.477501,27.025,23.245001,26.365,NaN,NaN
1557373500,11322.4,11357.6,11255.05,11301.8,26.365,26.495001,23.485001,25.485001,NaN,NaN
1557459900,11314.15,11345.8,11251.05,11278.9,25.485001,26.525,24.535,26.334999,NaN,NaN
1557719100,11258.7,11300.2,11125.6,11148.2,26.334999,28.0625,23.7125,27.3825,NaN,NaN
1557805500,11151.65,11294.75,11108.3,11222.05,27.3825,27.76,22.389999,27.1325,NaN,NaN
1557891900,11271.7,11286.8,11136.95,11157,27.1325,29.0825,23.18,28.657499,NaN,NaN
1557978300,11180.35,11281.55,11143.35,11257.1,28.657499,29.327499,23.782499,28.370001,NaN,NaN
1558064700,11261.9,11426.15,11259.85,11407.15,28.370001,29.2325,25.497499,28.075001,NaN,NaN
1558323900,11651.9,11845.2,11591.7,11828.25,28.075001,28.075001,19.76,23.674999,NaN,NaN
1558410300,11863.65,11883.55,11682.8,11709.1,23.674999,28.102501,20.2425,25.6525,NaN,NaN
1558496700,11727.95,11784.8,11682.4,11737.9,25.6525,30.182501,19.040001,27.6325,NaN,NaN
1558583100,11901.3,12041.15,11614.5,11657.05,27.6325,27.6325,18.9575,19.405001,NaN,NaN
1558669500,11748,11859,11658.1,11844.1,19.405001,19.405001,14.4925,16.467501,NaN,NaN
1558928700,11855.5,11957.15,11812.4,11924.75,16.467501,17.334999,13.48,16.190001,NaN,NaN
1559015100,11958.35,11958.55,11864.9,11928.75,16.190001,16.540001,15.38,15.9225,NaN,NaN
1559101500,11905.8,11931.9,11836.8,11861.1,15.9225,16.5075,14.4775,16.407499,NaN,NaN
1559187900,11865.3,11968.55,11859.4,11945.9,16.407499,16.407499,14.8525,15.61,NaN,NaN
1559274300,11999.8,12039.25,11829.45,11922.8,15.61,16.7875,14.19,16.067499,NaN,NaN
1559533500,11953.75,12103.05,11920.1,12088.55,16.067499,16.2325,14.075,15.9675,NaN,NaN
1559619900,12052.65,12095.2,12005.85,12021.65,15.9675,15.9675,14.6675,15.6275,NaN,NaN
1559792700,12039.8,12039.8,11830.25,11843.75,15.6275,15.925,13.975,15.525,NaN,NaN
1559879100,11865.2,11897.5,11769.5,11870.65,15.525,15.73,13.6275,14.8575,NaN,NaN
1560138300,11934.9,11975.05,11871.75,11922.7,14.8575,15.4525,13.4475,14.8575,NaN,NaN
1560224700,11959.85,12000.35,11904.35,11965.6,14.975,14.975,13.48,14.49,NaN,NaN
1560311100,11962.45,11962.45,11866.35,11906.2,14.49,14.71,13.31,14.1225,NaN,NaN
1560397500,11873.9,11931.35,11817.05,11914.05,14.1225,14.2925,13.2775,13.66,NaN,NaN
1560483900,11910.1,11911.85,11797.7,11823.3,13.66,14.1175,12.6425,13.895,NaN,NaN
1560743100,11844,11844.05,11657.75,11672.15,13.895,14.96,13.52,14.65,NaN,NaN
1560829500,11677.05,11727.2,11641.15,11691.5,14.65,14.97,11.7375,14.6,NaN,NaN
1560915900,11744.45,11802.5,11625.1,11691.45,14.6,15.3,10.79,14.73,NaN,NaN
1561002300,11653.65,11843.5,11635.05,11831.75,14.73,15.1875,12.835,14,NaN,NaN
1561088700,11827.6,11827.95,11705.1,11724.1,14,14.8325,10.6025,14.61,NaN,NaN
1561347900,11725.8,11754,11670.2,11699.65,14.61,15.665,11.855,15.2225,NaN,NaN
1561434300,11681,11814.4,11651,11796.45,15.2225,15.585,14.9275,15.01,NaN,NaN
1561520700,11768.15,11871.85,11757.55,11847.55,15.01,15.195,14.39,14.75,NaN,NaN
1561607100,11860.85,11911.15,11821.05,11841.55,14.75,14.8875,13.6475,14.645,NaN,NaN
1561693500,11861.15,11871.7,11775.5,11788.85,14.645,15.0725,13.995,14.9525,NaN,NaN
1561952700,11839.9,11884.65,11830.8,11865.6,14.9525,15.02,14.4725,14.6025,NaN,NaN
1562039100,11890.3,11917.45,11814.7,11910.3,14.6025,14.8325,14.025,14.25,NaN,NaN
1562125500,11932.15,11945.2,11887.05,11916.75,14.25,14.32,13.52,13.695,NaN,NaN
1562211900,11928.8,11969.25,11923.65,11946.75,13.695,13.695,13.0125,13.53,NaN,NaN
1562298300,11964.75,11981.75,11797.9,11811.15,13.53,13.965,12.665,13.065,NaN,NaN
1562557500,11770.4,11771.9,11523.3,11558.6,13.065,14.0425,12.1075,13.8525,NaN,NaN
1562643900,11531.6,11582.55,11461,11555.9,13.8525,14.22,13.3525,13.6875,NaN,NaN
1562730300,11536.15,11593.7,11475.65,11498.9,13.6875,13.9625,12.395,13.635,NaN,NaN
1562816700,11561.45,11599,11519.5,11582.9,13.635,13.635,12.1775,12.47,NaN,NaN
1562903100,11601.15,11639.55,11538.6,11552.5,12.47,12.55,11.55,11.9975,NaN,NaN
1563162300,11614.75,11618.4,11532.3,11588.35,11.9975,12.5175,10.6425,12.02,NaN,NaN
1563248700,11596.65,11670.05,11573.95,11662.6,12.02,12.02,11.0625,11.56,NaN,NaN
1563335100,11670.75,11706.65,11651.15,11687.5,11.56,11.91,9.1625004,11.8,NaN,NaN
1563421500,11675.6,11677.15,11582.4,11596.9,11.8,11.9825,9.2224998,11.75,NaN,NaN
1563507900,11627.95,11640.35,11399.3,11419.25,11.75,12.675,10.5925,12.515,NaN,NaN
1563767100,11392.85,11398.15,11301.25,11346.2,12.515,13.4025,11.5625,13.01,NaN,NaN
1563853500,11372.25,11398.15,11302.8,11331.05,13.01,13.78,11.59,13.4275,NaN,NaN
1563939900,11322.45,11359.75,11229.8,11271.3,13.4275,14.4825,11.85,12.76,NaN,NaN
1564026300,11290.4,11361.4,11239.35,11252.15,12.76,13.55,11.9975,12.635,NaN,NaN
1564112700,11247.45,11307.6,11210.05,11284.3,12.635,13.31,11.9225,12.1325,NaN,NaN
1564371900,11307.5,11310.95,11152.4,11189.2,12.1325,13.5325,12.0375,13.0625,NaN,NaN
1564458300,11213.7,11267.45,11072.65,11085.4,13.0625,13.8675,12.5,13.6125,NaN,NaN
1564544700,11034.05,11145.3,10999.4,11118,13.6125,14.545,13.415,13.59,NaN,NaN
1564631100,11060.2,11076.75,10881,10980,13.59,15.28,13.2725,14.5575,NaN,NaN
1564717500,10930.3,11080.15,10848.95,10997.35,14.5575,16.157499,14.435,15.1875,NaN,NaN
1564976700,10895.8,10895.8,10782.6,10862.6,15.1875,17.82,15.1875,16.584999,NaN,NaN
1565063100,10815.4,11018.55,10813.8,10948.25,16.584999,16.785,15.5925,16.120001,NaN,NaN
1565149500,10958.1,10975.65,10835.9,10855.5,16.120001,16.9125,15.7375,16.74,NaN,NaN
1565235900,10899.2,11058.05,10842.95,11032.45,16.74,16.74,15.515,16.092501,NaN,NaN
1565322300,11087.9,11181.45,11062.8,11109.65,16.092501,16.1625,15.0275,15.845,NaN,NaN
1565667900,11139.4,11145.9,10901.6,10925.85,15.845,18.004999,15.1175,17.7775,NaN,NaN
1565754300,11003.25,11078.15,10935.6,11029.4,17.7775,17.7775,16.110001,16.3575,NaN,NaN
1565927100,11043.65,11068.65,10924.3,11047.8,16.3575,17.4275,15.9925,16.647499,NaN,NaN
1566186300,11094.8,11146.9,11037.85,11053.9,16.647499,17.025,14.71,16.747499,NaN,NaN
1566272700,11063.9,11076.3,10985.3,11017,16.747499,17.094999,15.105,16.6325,NaN,NaN
1566359100,11018.15,11034.2,10906.65,10918.7,16.6325,17.327499,14,17.022499,NaN,NaN
1566445500,10905.3,10908.25,10718.3,10741.35,17.022499,18.122499,14.4925,17.852501,NaN,NaN
1566531900,10699.6,10862.55,10637.15,10829.35,17.852501,18.262501,13.7025,17.3475,NaN,NaN
1566791100,11000.3,11070.3,10756.55,11057.85,17.3475,19.145,13.7,16.655001,NaN,NaN
1566877500,11106.55,11141.75,11049.5,11105.35,16.655001,16.8325,14.42,16.01,NaN,NaN
1566963900,11101.3,11129.65,10987.65,11046.1,16.01,17.375,14.12,16.834999,NaN,NaN
1567050300,10996.05,11021.1,10922.4,10948.3,16.834999,17.445,13.8725,16.424999,NaN,NaN
1567136700,10987.8,11042.6,10874.8,11023.25,16.424999,17.375,15.19,16.282499,NaN,NaN
1567482300,10960.95,10967.5,10772.7,10797.9,16.282499,18.27,16.282499,18.055,NaN,NaN
1567568700,10790.4,10858.75,10746.35,10844.65,18.055,18.309999,17.127501,17.235001,NaN,NaN
1567655100,10860.95,10920.1,10816,10847.9,17.235001,17.702499,16.057501,17.272499,NaN,NaN
1567741500,10883.8,10957.05,10867.45,10946.2,17.272499,17.272499,15.885,16.275,NaN,NaN
1568000700,10936.7,11028.85,10889.8,11003.05,16.275,16.6425,13.665,15.8525,NaN,NaN
1568173500,11028.5,11054.8,11011.65,11035.7,15.8525,15.8525,14.6475,15.3725,NaN,NaN
1568259900,11058.3,11081.75,10964.95,10982.8,15.3725,15.3725,14.6075,14.9,NaN,NaN
1568346300,10986.8,11084.45,10945.75,11075.9,14.9,15.195,13.8875,14.12,NaN,NaN
1568605500,10994.85,11052.7,10968.2,11003.5,14.12,15.3075,14.1175,14.9525,NaN,NaN
1568691900,11000.1,11000.1,10796.5,10817.6,14.9525,16.307501,13.2775,16.0175,NaN,NaN
1568778300,10872.8,10885.15,10804.85,10840.65,16.0175,16.1875,13.905,15.3525,NaN,NaN
1568864700,10845.2,10845.2,10670.25,10704.8,15.3525,15.965,14.1775,15.55,NaN,NaN
1568951100,10746.8,11381.9,10691,11274.2,15.55,17.045,13.8275,15.4,NaN,NaN
1569210300,11542.7,11694.85,11471.35,11600.2,15.4,17.639999,14.21,16.7925,NaN,NaN
1569296700,11590.7,11655.05,11539.2,11588.2,16.7925,18.532499,15.8975,16.7325,NaN,NaN
1569383100,11564.85,11564.95,11416.1,11440.2,16.7325,17.415001,14.1025,16.17,NaN,NaN
1569469500,11469.85,11610.85,11466.35,11571.2,16.17,17.01,13.64,16.342501,NaN,NaN
1569555900,11556.35,11593.6,11499.75,11512.4,16.342501,16.817499,15.9275,16.115,NaN,NaN
1569815100,11491.15,11508.25,11390.8,11474.45,16.115,16.51,15.8,15.8725,NaN,NaN
1569901500,11515.4,11554.2,11247.9,11359.9,15.8725,18.217501,14.9475,16.7575,NaN,NaN
1570074300,11322.25,11370.4,11257.35,11314,16.7575,18.045,16.4175,17.702499,NaN,NaN
1570160700,11388.45,11400.3,11158.35,11174.75,17.702499,17.945,16.3475,17.58,NaN,NaN
1570419900,11196.2,11233.85,11112.65,11126.4,17.58,18.4275,16.9925,17.83,NaN,NaN
1570592700,11152.95,11321.6,11090.15,11313.3,17.83,18.327499,16.334999,17.155001,NaN,NaN
1570679100,11280.5,11293.35,11208.55,11234.55,17.155001,17.540001,15.7275,17.227501,NaN,NaN
1570765500,11257.7,11362.9,11189.4,11305.05,17.227501,18.280001,15.7775,17.139999,NaN,NaN
1571024700,11335.9,11420.45,11290.05,11341.15,17.139999,17.9625,17.0625,17.43,NaN,NaN
1571111100,11360.85,11462.35,11342.1,11428.3,17.43,17.43,16.692499,16.85,NaN,NaN
1571197500,11464.95,11481.05,11411.1,11464,16.85,16.952499,15.495,16.360001,NaN,NaN
1571283900,11466.3,11599.1,11439.65,11586.35,16.360001,16.360001,15.5175,15.8775,NaN,NaN
1571370300,11580.3,11684.7,11553.15,11661.85,15.8775,16.1525,14.99,15.9275,NaN,NaN
1571715900,11657.15,11714.35,11573.65,11588.35,15.9275,17.122499,13.5725,16.809999,NaN,NaN
1571802300,11596.2,11651.6,11554.4,11604.1,16.809999,16.85,14.83,16.535,NaN,NaN
1571888700,11661.65,11679.6,11534.65,11582.6,16.535,16.780001,14.7125,16.24,NaN,NaN
1571975100,11646.15,11646.9,11490.75,11583.9,16.24,16.24,15.195,15.315,NaN,NaN
1572179400,11662.25,11672.4,11604.6,11627.15,16.24,16.24,13.9825,15.585,NaN,NaN
1572320700,11643.95,11809.4,11627.35,11786.85,15.585,16.547501,15.4975,16.42,NaN,NaN
1572407100,11883.9,11883.95,11784.45,11844.1,16.42,16.844999,16.252501,16.657499,NaN,NaN
1572493500,11890.45,11945,11855.1,11877.45,16.657499,16.795,15.5025,16.280001,NaN,NaN
1572579900,11886.6,11918.3,11843.35,11890.6,16.280001,16.4725,15.1675,15.7325,NaN,NaN
1572839100,11928.9,11989.15,11905.35,11941.3,15.7325,16.365,13.495,15.925,NaN,NaN
1572925500,11974.6,11978.95,11861.9,11917.2,15.925,16.34,13.5075,15.9175,NaN,NaN
1573011900,11911.5,12002.9,11850.25,11966.05,15.9175,16.1525,13.3825,15.775,NaN,NaN
1573098300,12021.1,12021.4,11946.85,12012.05,15.775,15.9225,13.525,15.2075,NaN,NaN
1573184700,11987.15,12034.15,11888.75,11908.15,15.2075,15.99,13.71,15.855,NaN,NaN
1573443900,11879.2,11932.65,11853.95,11913.45,15.855,16.764999,15.195,16.25,NaN,NaN
